Level	Rule Name	Subject	Property	Value
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005377	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005382	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005383	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005385	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005386	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005387	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005389	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005390	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005391	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005392	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005393	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005394	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005395	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005442	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005443	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005444	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005446	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005447	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005448	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005449	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005450	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005451	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005452	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005453	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005454	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005455	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005456	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005457	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005458	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005460	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005461	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005462	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005475	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005476	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005479	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005602	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005603	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0005742	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006283	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006286	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006288	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006292	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006295	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006305	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006786	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006842	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006907	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006908	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006909	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0006910	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0007783	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0008422	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0009265	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/EFO_0020991	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efo/branch_class	IAO:0000115	
WARN	missing_definition	http://www.ebi.ac.uk/efoIri	IAO:0000115	
WARN	missing_definition	oboInOwl:ObsoleteProperty	IAO:0000115	
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000115	
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000115	
WARN	missing_definition	oboInOwl:consider	IAO:0000115	
WARN	missing_definition	oboInOwl:created_by	IAO:0000115	
WARN	missing_definition	oboInOwl:creation_date	IAO:0000115	
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000115	
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000115	
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000115	
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000115	
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:hasScope	IAO:0000115	
WARN	missing_definition	oboInOwl:hasSynonymType	IAO:0000115	
WARN	missing_definition	oboInOwl:id	IAO:0000115	
WARN	missing_definition	oboInOwl:logical-definition-view-relation	IAO:0000115	
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115	
WARN	missing_definition	oboInOwl:treat-xrefs-as-equivalent	IAO:0000115	
WARN	missing_definition	oboInOwl:treat-xrefs-as-has-subclass	IAO:0000115	
WARN	missing_definition	oboInOwl:treat-xrefs-as-is_a	IAO:0000115	
WARN	missing_definition	oboInOwl:treat-xrefs-as-reverse-genus-differentia	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#adjacent_to	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#contained_in	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#derives_from	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#has_agent	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#improper_part_of	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#integral_part_of	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#part_of	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#proper_part_of	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#relationship	IAO:0000115	
WARN	missing_definition	http://www.obofoundry.org/ro/ro.owl#transformation_of	IAO:0000115	
WARN	missing_definition	http://www.w3.org/2008/05/skos#note	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q103983010	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q41550	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q57975142	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q59383118	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60231914	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60233153	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60233421	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60233697	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60233954	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60234171	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60234234	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60234304	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60236257	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60236352	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60236646	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60236795	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60237194	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60237355	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60238033	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60238083	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239017	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239133	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239249	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239383	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239680	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60239886	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60242100	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60242168	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60242376	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60242402	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q60282184	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q61687587	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q61687684	IAO:0000115	
WARN	missing_definition	http://www.wikidata.org/entity/Q63854846	IAO:0000115	
WARN	missing_definition	foaf:depicted_by	IAO:0000115	
WARN	missing_definition	foaf:homepage	IAO:0000115	
WARN	missing_definition	foaf:page	IAO:0000115	
WARN	missing_obsolete_label	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25572	rdfs:label	Modification
WARN	missing_obsolete_label	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38389	rdfs:label	Sex
WARN	missing_obsolete_label	IAO:0000224	rdfs:label	core@en
WARN	missing_obsolete_label	http://www.ebi.ac.uk/efo/definition	rdfs:label	definition
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C116977	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C118169	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C132298	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C142799	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C157711	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C159020	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C159039	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C159067	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C159079	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C165451	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C166371	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C166372	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C61410	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C65047	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C66739	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C66830	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C67154	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C77526	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C85492	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C90003	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.oboInOwllibrary.org/oboInOwl/NCIT_C96962	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:go#gosubset_prok	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:go#high_level_annotation_qc	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#developmental_classification	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#emapa_ehdaa2	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#grouping_class	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#major_organ	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#non_informative	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#organ_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#uberon_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#upper_level	rdfs:subPropertyOf	
WARN	missing_subset_declaration	obo:uberon#vertebrate_core	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.org/obo/owl/obo#attribute_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.org/obo/owl/obo#unit_group_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	http://purl.org/obo/owl/obo#unit_slim	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:hp.obo#layperson	rdfs:subPropertyOf	
INFO	lowercase_definition	BFO:0000015	IAO:0000115	p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en
INFO	lowercase_definition	BFO:0000016	IAO:0000600	b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])@en
INFO	lowercase_definition	BFO:0000019	IAO:0000600	a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en
INFO	lowercase_definition	BFO:0000031	IAO:0000115	b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en
INFO	lowercase_definition	BSPO:0000096	IAO:0000115	x anterior_to y iff x is further along the antero-posterior axis than y, towards the head. An antero-posterior axis is an axis that bisects an organism from head end to opposite end of body or tail: bearer
INFO	lowercase_definition	BSPO:0000097	IAO:0000115	x distal_to y iff x is further along the proximo-distal axis than y, towards the appendage tip. A proximo-distal axis extends from tip of an appendage (distal) to where it joins the body (proximal).
INFO	lowercase_definition	BSPO:0000098	IAO:0000115	x dorsal_to y iff x is further along the dorso-ventral axis than y, towards the back. A dorso-ventral axis is an axis that bisects an organism from back (e.g. spinal column) to front (e.g. belly).
INFO	lowercase_definition	BSPO:0000099	IAO:0000115	x posterior_to y iff x is further along the antero-posterior axis than y, towards the body/tail. An antero-posterior axis is an axis that bisects an organism from head end to opposite end of body or tail.
INFO	lowercase_definition	BSPO:0000100	IAO:0000115	x proximal_to y iff x is closer to the point of attachment with the body than y.
INFO	lowercase_definition	BSPO:0000102	IAO:0000115	x ventral_to y iff x is further along the dorso-ventral axis than y, towards the front. A dorso-ventral axis is an axis that bisects an organism from back (e.g. spinal column) to front (e.g. belly).
INFO	lowercase_definition	BSPO:0001114	IAO:0000115	x preaxial_to y iff x is further along the preaxial-postaxial axis than y, towards the postaxial side.
INFO	lowercase_definition	BSPO:1000000	IAO:0000115	x preaxial_to y iff x is further along the preaxial-postaxial axis than y, towards the front.
INFO	lowercase_definition	BTO:0000007	IAO:0000115	"
Established from a human primary embryonal kidney transformed by adenovirus type 5.
"
INFO	lowercase_definition	BTO:0000018	IAO:0000115	"
Human lung carcinoma established from an explanted lung tumor which was removed from a 58-year-old Caucasian man in 1972; cells were described to induce tumors in athymic mice and to synthesize lecithin.
"
INFO	lowercase_definition	BTO:0000407	IAO:0000115	"
Cell line of a malignant neoplasm of the bone-forming tissues.
"
INFO	lowercase_definition	BTO:0000740	IAO:0000115	"
A cell line of leukemia characterized by proliferation of myeloid tissue (as of the bone marrow and spleen) and an abnormal increase in the number of granulocytes, myelocytes, and myeloblasts in the circulating blood.
"
INFO	lowercase_definition	BTO:0001030	IAO:0000115	"
Mouse, BALB/c, blood, not defined tumor cell line. Recloned from J774.1 original ascites and solid tumour. Produces IL-1.
"
INFO	lowercase_definition	BTO:0001093	IAO:0000115	"
Mouse, BALB/cxNZB F1, lymphoblastic lymphoma cell line. Morphology: Lymphoblast Mouse B cell lymphoma.
"
INFO	lowercase_definition	BTO:0001205	IAO:0000115	"
Rat, nervous system, immature, Schwann cell derived cell line.
"
INFO	lowercase_definition	BTO:0002178	IAO:0000115	"\""Human Mammary Epithelial Cells (HMEpC) are derived from normal adult mammary glands.\"" [Cell Applications Inc.:http\://cellapplications.com/]"
INFO	lowercase_definition	BTO:0002179	IAO:0000115	"\""The 184A1N4 and 184B5 cell lines are nontumorigenic cell lines derived from primary cultures of HMECs that were immortalized with benzo(a)pyrene.\"" [PMID:15827326]"
INFO	lowercase_definition	BTO:0002180	IAO:0000115	"\""The 184A1N4 and 184B5 cell lines are nontumorigenic cell lines derived from primary cultures of HMECs that were immortalized with benzo(a)pyrene.\"" [PMID:15827326]"
INFO	lowercase_definition	BTO:0002599	IAO:0000115	"\""Rat brain-derived type-2 astrocyte cell line.\"" [PMID:14575868]"
INFO	lowercase_definition	BTO:0003264	IAO:0000115	"
A cardiac muscle cell line from the AT-1 mouse atrial cardiomyocyte tumor lineage; established from an adult female Jackson Laboratory-inbred C57BLy6J mouse.
"
INFO	lowercase_definition	BTO:0004263	IAO:0000115	"\""A differentiating cell line, established from the mouse myoblastic cell line C2C12.\"" [PMID:9227903]"
INFO	lowercase_definition	BTO:0004264	IAO:0000115	"\""A non-differentiating cell line, established from the mouse myoblastic cell line C2C12.\"" [PMID:9227903]"
INFO	lowercase_definition	BTO:0005339	IAO:0000115	"
Established melanoma cell line from the Skin Cancer Unit at the German Cancer Research Center, Heidelberg.
"
INFO	lowercase_definition	CHEBI:189675	IAO:0000115	a group of substances that bind to a receptor to change that receptor's response to stimulus.
INFO	lowercase_definition	ENVO:02000094	IAO:0000115	a type of rock that contains sufficient minerals with important elements including metals that can be economically extracted from the rock.
INFO	lowercase_definition	ENVO:02000126	IAO:0000115	the residue powder that is derived from the combustion of wood.
INFO	lowercase_definition	ENVO:02000129	IAO:0000115	a coarse, angular ash particle that is too large to be carried up into the smoke stacks so it forms in the bottom of the coal furnace.
INFO	lowercase_definition	ENVO:02000130	IAO:0000115	molten bottom ash from slag tap and cyclone type furnaces that turns into pellets that have a smooth glassy appearance after it is cooled with water.
INFO	lowercase_definition	ENVO:02000131	IAO:0000115	a material leftover from the process of reducing sulfur dioxide emissions from a coal-fired boiler that can be a wet sludge consisting of calcium sulfite or calcium sulfate or a dry powered material that is a mixture of sulfites and sulfates.
INFO	lowercase_definition	ENVO:2000007	IAO:0000115	charcoal that is used as a soil amendment.
INFO	lowercase_definition	ENVO:2000010	IAO:0000115	a relatively soft coal containing a tarlike substance called bitumen or asphalt. It is of higher quality than lignite coal but of poorer quality than anthracite. It is an organic sedimentary rock formed by diagenetic and sub metamorphic compression of peat bog material.
INFO	lowercase_definition	FMA:86003	IAO:0000115	relation between an artery and the structure is supplies with blood.
INFO	lowercase_definition	IAO:0000027	IAO:0000115	a data item is an information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method which reliably tends to produce (approximately) truthful statements.@en
INFO	lowercase_definition	IAO:0000111	IAO:0000115	对于一类或属性的简洁的、有意义的、与人类友好的名称由本体开发商首选。 （美国英语）@zh
INFO	lowercase_definition	IAO:0000112	IAO:0000115	短语描述一个类的名字应该如何使用。也可包括其他类型有助于直接理解类的语义的例子，如广为人知的类的原型子类或实例。虽然高水平的术语必不可少，对于低级别术语的示例（例如，Affymetrix HU133阵列）不@zh
INFO	lowercase_definition	IAO:0000115	IAO:0000115	官方的定义，解释类或属性的含义。应该是亚里士多德式的，形式化和规范化的。 可以通过口语定义进行扩充。@zh
INFO	lowercase_definition	IAO:0000116	IAO:0000115	管理者注释用于其编辑器。它可能不包含在本体的出版版本中，所以它应该不包含最终用户了解本体所需的信息。@zh
INFO	lowercase_definition	IAO:0000117	IAO:0000115	输入文件中术语编辑者的名称。术语编辑者是有关术语的信息交汇点。术语编辑者可以是，但并不总是，定义的作者，这可能是由几个人完成@zh
INFO	lowercase_definition	IAO:0000118	IAO:0000115	一类或属性的替代名称，这意味着与所述首选名称同样的事物（语义上等价）@zh
INFO	lowercase_definition	IAO:0000119	IAO:0000115	formal citation, e.g. identifier in external database to indicate / attribute source(s) for the definition. Free text indicate / attribute source(s) for the definition. EXAMPLE: Author Name, URI, MeSH Term C04, PUBMED ID, Wiki uri on 31.01.2007@en
INFO	lowercase_definition	IAO:0000119	IAO:0000115	正式引用，例如在外部数据库中的标识符，用于表示/定义的属性源（S）。自由文本表示/为定义属性源（S）。实例：在2007年1月31日的作者姓名，URI，MeSH术语C04，PUBMEDID，维基uri@zh
INFO	lowercase_definition	IAO:0000121	IAO:0000115	term created to ease viewing/sort terms for development purpose, and will not be included in a release@en
INFO	lowercase_definition	IAO:0000411	IAO:0000115	relates an class defined in an ontology, to the type of it's denotator
INFO	lowercase_definition	IAO:0000412	IAO:0000115	外部术语/类，术语引入的本体@zh
INFO	lowercase_definition	IAO:0000427	IAO:0000115	use boolean value xsd:true to indicate that the property is an antisymmetric property@en
INFO	lowercase_definition	IAO:0000604	IAO:0000115	relates a class of CRID to the date after which further instances should not be made, according to the central authority
INFO	lowercase_definition	OAE:0000001	IAO:0000115	a pathological bodily process that occurs after a medical intervention. An adverse event is likely caused by the medical intervention; however, such a causal association is not required to be an adverse event.
INFO	lowercase_definition	OAE:0000003	IAO:0000115	an adverse event which is a causal adverse event, a pathological bodily process that is induced by a medical intervention.
INFO	lowercase_definition	OAE:0000004	IAO:0000115	an adverse event that occurs after a vaccination.
INFO	lowercase_definition	OAE:0000005	IAO:0000115	an adverse event that occurs after a drug administration
INFO	lowercase_definition	OAE:0000007	IAO:0000115	an adverse event that is associated with eating a medical food.
INFO	lowercase_definition	OAE:0000008	IAO:0000115	an adverse event that is induced by consuming a nutritional product.
INFO	lowercase_definition	OAE:0000009	IAO:0000115	an adverse event that is associated with consuming a dietary supplement.
INFO	lowercase_definition	OAE:0000010	IAO:0000115	an adverse event that is associated with consuming an infant formula.
INFO	lowercase_definition	OAE:0000017	IAO:0000115	an imaging investigation result abnormal AE that is characterized by an abnormal X-ray
INFO	lowercase_definition	OAE:0000018	IAO:0000115	an X-ray result abnormal AE that has an outcome of an abnormality in chest X-ray test
INFO	lowercase_definition	OAE:0000019	IAO:0000115	a haematoma AE that has an outcome of contusion. 
INFO	lowercase_definition	OAE:0000020	IAO:0000115	a digestive system AE which has an outcome of dry throat, which is a sensation of dryness in the throat.
INFO	lowercase_definition	OAE:0000021	IAO:0000115	a skin discoloration AE which has an outcome of flushing, a sudden reddening of the face, neck, or upper chest
INFO	lowercase_definition	OAE:0000022	IAO:0000115	a pain AE where the pain reachs an extreme level.
INFO	lowercase_definition	OAE:0000023	IAO:0000115	a respiratory system AE which has an outcome of postnasal drip, which occurs when excessive mucus is produced by the nasal Mucosa. The excess mucus accumulates in the throat or back of the nose.
INFO	lowercase_definition	OAE:0000024	IAO:0000115	a syndrome AE that is subclassified as five defined entities which represent clinical circumstances in which both the heart and the kidney are involved in a bidirectional injury and dysfunction via a final common pathway of cell-to-cell death and accelerated apoptosis mediated by oxidative stress. Types 1 and 2 involve acute and chronic cardiovascular disease (CVD) scenarios leading to acute kidney injury or accelerated chronic kidney disease. Types 2 and 3 describe acute and chronic kidney disease leading primarily to heart failure, although it is possible that acute coronary syndromes, stroke, and arrhythmias could be CVD outcomes in these forms of CRS. Finally, CRS type 5 describes a simultaneous insult to both heart and kidneys, such as sepsis, where both organs are injured simultaneously.
INFO	lowercase_definition	OAE:0000027	IAO:0000115	an adverse event that has an outcome of abnormal sign in a musculoskeletal or connective tissue.
INFO	lowercase_definition	OAE:0000029	IAO:0000115	a musculoskeletal system AE which has an outcome of bursal disorder
INFO	lowercase_definition	OAE:0000030	IAO:0000115	a vaccine adverse event that is induced by an influenza vaccine.
INFO	lowercase_definition	OAE:0000031	IAO:0000115	an influenza vaccine adverse event that is induced by a killed influenza vaccine (KIV).
INFO	lowercase_definition	OAE:0000033	IAO:0000115	a muscle pain AE that is induced by Afluria influenza vaccine administration
INFO	lowercase_definition	OAE:0000034	IAO:0000115	a behavior and neurological AE that has an outcome of fatigue, which is a state of awareness describing a range of afflictions, usually associated with physical and/or mental weakness, though varying from a general state of lethargy to a specific work-induced burning sensation within one's muscles. Physical fatigue is the inability to continue functioning at the level of one's normal abilities.
INFO	lowercase_definition	OAE:0000035	IAO:0000115	a microbiology and serology investigation result abnormal AE that has an outcome of CSF culture negative. The negative result means no bacteria, viruses, or fungi grew in the laboratory dish.
INFO	lowercase_definition	OAE:0000036	IAO:0000115	a lab test abnormal AE that has an outcome of an abnormal result in a blood cell lab test
INFO	lowercase_definition	OAE:0000037	IAO:0000115	an eosinophil percentage abnormal AE that has an outcome of increased eosinophil percentage
INFO	lowercase_definition	OAE:0000038	IAO:0000115	a cardiac disorder AE that is characterized by a necrosis of the myocardium caused by an obstruction of the blood supply to the heart
INFO	lowercase_definition	OAE:0000039	IAO:0000115	a neutrophil count abnormal AE that has an outcome of increased neutrophil count
INFO	lowercase_definition	OAE:0000040	IAO:0000115	an adverse event that shows a complication that occurs after a medical procedure such as a surgery.
INFO	lowercase_definition	OAE:0000041	IAO:0000115	an adverse event that has an outcome of injury after a medical intervention.
